no post filtering 
      mass     tolerance(ppm)      formula            mass delta       time elapsed 
  400.370516165         8          O5N5H177C6    0.00445766047994      0:00:03.387000
  400.370516165         8      O10P1S1N5H59C4    0.00150918045995      0:00:03.387000
  400.370516165         8         O3P5S3H77C2    0.00177480607999      0:00:03.387000
  400.370516165         8       O1P2S4N3H68C7    0.00152844233997      0:00:03.387000
  400.370516165         8         O7P3N8H59C2    0.00143966387998      0:00:03.387000
  400.370516165         8        O5S1N11H50C7    0.00119330013996      0:00:03.387000
  400.370516165         8      O4P3S1N2H63C10    0.00162258469999      0:00:03.387000
  400.370516165         8        O2S2N5H54C15    0.00137622095997      0:00:03.387000
  400.370516165         8           P7S2N3H77    0.00170528949997      0:00:03.387000
  400.370516165         8         O1S8N2H76C2    0.00181443021995      0:00:03.387000
  400.370516165         8        O2P2N14H50C5    0.00112378355999      0:00:03.387000
  400.370516165         8         O1P5N5H63C8    0.00155306811996      0:00:03.387000
  400.370516165         8        O13S2N3H62C2    0.00188931069999      0:00:03.387000
  400.370516165         8       O4P1S5N1H71C5    0.00190857257996      0:00:03.387000
  400.370516165         8        O5P1N6H180C2    0.00476827413996      0:00:03.387000
  400.370516165         8       O2P1S1H184C10    0.00495119495997      0:00:03.387000
  400.370516165         8        O10P2S1N6H62    0.00181979412002      0:00:03.387000
  400.370516165         8         O7P2S2H66C8    0.00200271493998      0:00:03.387000
  400.370516165         8          O2S4N13H58    0.00140977143997      0:00:03.387000
  400.370516165         8       O1P3S4N4H71C3    0.00183905599999      0:00:03.387000
  400.370516165         8           N12H171C5    0.00445239381997      0:00:03.387000
  400.370516165         8          O8N2H52C16    0.00185049355997      0:00:03.387000
  400.370516165         8           O6P7H75C1    0.00217956209997      0:00:03.387000
  400.370516165         8      O5P1S1N12H53C3    0.00150391379998      0:00:03.387000
  400.370516165         8       O4P4S1N3H66C6    0.00193319835995      0:00:03.387000
  400.370516165         8      O2P1S2N6H57C11    0.00168683461999      0:00:03.387000
  400.370516165         8            O19H60C3        0.0023635833      0:00:03.387000
  400.370516165         8        O2P3N15H53C1    0.00143439722001      0:00:03.387000
  400.370516165         8         O1P6N6H66C4    0.00186368177998      0:00:03.387000
  400.370516165         8          S1N18H44C6    0.00118803347993      0:00:03.387000
  400.370516165         8          O8S1N4H183    0.00514840437995      0:00:03.387000
  400.370516165         8       O4P2S5N2H74C1    0.00221918623998      0:00:03.387000
  400.370516165         8      O2P2S1N1H187C6    0.00526180861993      0:00:03.387000
  400.370516165         8        O8S2N10H56C1    0.00188404403997      0:00:03.387000
  400.370516165         8       O7P3S2N1H69C4    0.00231332860005      0:00:03.387000
  400.370516165         8         O5S3N4H60C9    0.00206696485998      0:00:03.387000
  400.370516165         8         P1N13H174C1    0.00476300747994      0:00:03.387000
  400.370516165         8        O8P1N3H55C12    0.00216110721999      0:00:03.387000
  400.370516165         8       O4P5S1N4H69C2    0.00224381201997      0:00:03.387000
  400.370516165         8       O2P2S2N7H60C7    0.00199744828001      0:00:03.387000
  400.370516165         8          O2S5H195C1    0.00554779649997      0:00:03.387000
  400.370516165         8          O3N9H46C15    0.00184522689995      0:00:03.387000
  400.370516165         8          O2P3H59C18    0.00227451145997      0:00:03.387000
  400.370516165         8           O1P7N7H69       0.00217429544      0:00:03.387000
  400.370516165         8          S1N3H50C23    0.00202814771995      0:00:03.387000
  400.370516165         8        P1S1N19H47C2    0.00149864714001      0:00:03.387000
  400.370516165         8         O2S6N6H68C2    0.00228343615993      0:00:03.387000
  400.370516165         8          O14N7H54C2    0.00235831663997      0:00:03.387000
  400.370516165         8       O11S1N1H58C10    0.00254123745998      0:00:03.387000
  400.370516165         8      O2P3S1N2H190C2    0.00557242227995      0:00:03.387000
  400.370516165         8          S2N5H181C7    0.00532605853994      0:00:03.387000
  400.370516165         8         O7P4S2N2H72    0.00262394225996      0:00:03.387000
  400.370516165         8       O5P1S3N5H63C5    0.00237757851994      0:00:03.387000
  400.370516165         8         O8P2N4H58C8    0.00247172087995      0:00:03.387000
  400.370516165         8          O3S2N17H50       0.00187877738      0:00:03.387000
  400.370516165         8       O2P3S2N8H63C3    0.00230806193997      0:00:03.387000
  400.370516165         8          S3N11H54C8    0.00206169819995      0:00:03.387000
  400.370516165         8       O3P1N10H49C11    0.00215584055996      0:00:03.387000
  400.370516165         8        O2P4N1H62C14    0.00258512511994      0:00:03.387000
  400.370516165         8          P1S1H311C2       0.00890103254      0:00:03.387000
  400.370516165         8          P1S1H310C2       -0.9989239996      0:00:03.387000
  400.370516165         8        P1S1N4H53C19    0.00233876137997      0:00:03.387000
  400.370516165         8          O5P2S2H193    0.00595255251994      0:00:03.387000
  400.370516165         8         O8S4N3H66C3    0.00275770875993      0:00:03.387000
  400.370516165         8          O6N2H179C8    0.00580033113999      0:00:03.387000
  400.370516165         8      O11P1S1N2H61C6       0.00285185112      0:00:03.387000
  400.370516165         8        P1S2N6H184C3    0.00563667219996      0:00:03.387000
  400.370516165         8       O5P2S3N6H66C1    0.00268819217996      0:00:03.387000
  400.370516165         8         O2P2S4H70C9    0.00287111299997      0:00:03.387000
  400.370516165         8          O9N14H48C1       0.00235304998      0:00:03.387000
  400.370516165         8         O8P3N5H61C4    0.00278233453997      0:00:03.387000
  400.370516165         8         O6S1N8H52C9    0.00253597079995      0:00:03.387000
  400.370516165         8        O3S2N2H56C17    0.00271889161996      0:00:03.387000
  400.370516165         8         O1P7S2H79C2    0.00304796015996      0:00:03.387000
  400.370516165         8        P1S3N12H57C4    0.00237231185997      0:00:03.387000
   441.13968138        15          P1N3H20C29  -0.000197209480007      0:00:06.405000
   441.13968138        15          P2N19H17C8  -0.000726710060007      0:00:06.405000
   441.13968138        15        O8P2N5H156C2    0.00323366083995      0:00:06.405000
   441.13968138        15        O13P3S1N5H38   0.000285180820015      0:00:06.405000
   441.13968138        15        O11S2N8H29C5   3.88170799965e-05      0:00:06.405000
   441.13968138        15          O1P6S2H174       0.00349928646      0:00:06.405000
   441.13968138        15         S3N12H152C2    0.00282363815995      0:00:06.405000
   441.13968138        15        O8S3N2H33C13   0.000221737900006      0:00:06.405000
   441.13968138        15        O5P1S4N12H34  -0.000124841860043      0:00:06.405000
   441.13968138        15       O4P4S4N3H47C3   0.000304442700042      0:00:06.405000
   441.13968138        15       O2P1S5N6H38C8   5.80789599667e-05      0:00:06.405000
   441.13968138        15       O3P1N11H147C5    0.00291778052002      0:00:06.405000
   441.13968138        15       O11P1N1H28C16   0.000315880259961      0:00:06.405000
   441.13968138        15        O2P4N2H160C8    0.00334706507994      0:00:06.405000
   441.13968138        15       P1S1N5H151C13    0.00310070133997      0:00:06.405000
   441.13968138        15      O8P2S1N11H29C3  -3.06994999733e-05      0:00:06.405000
   441.13968138        15       O7P5S1N2H42C6   0.000398585059941      0:00:06.405000
   441.13968138        15      O5P2S2N5H33C11   0.000152221319979      0:00:06.405000
   441.13968138        15            O19S3H41   0.000734827640031      0:00:06.405000
   441.13968138        15       O1P6S3N6H47C1   0.000234926120072      0:00:06.405000
   441.13968138        15          S4N18H25C3  -0.000440722180031      0:00:06.405000
   441.13968138        15          O6N3H277C2    0.00656227109999      0:00:06.405000
   441.13968138        15          O6N7H19C19  -5.99698068982e-11      0:00:06.405000
   441.13968138        15        O5P4N14H29C1      -0.00010021608      0:00:06.405000
   441.13968138        15         O4P7N5H42C4   0.000329068479971      0:00:06.405000
   441.13968138        15        O3S1N1H23C27   0.000182920759983      0:00:06.405000
   441.13968138        15      O3P1S1N17H20C6  -0.000346579820018      0:00:06.405000
   441.13968138        15       O11P1S1N3H159       0.00361379108      0:00:06.405000
   441.13968138        15       O2P4S1N8H33C9   8.27047400094e-05      0:00:06.405000
   441.13968138        15       P1S2N11H24C14  -0.000163659000009      0:00:06.405000
   441.13968138        15      O2P2S4N1H168C3    0.00363305295997      0:00:06.405000
   441.13968138        15       O7P3S5N1H50C1   0.000684572940031      0:00:06.405000
   441.13968138        15         O5S6N4H41C6   0.000438209199956      0:00:06.405000
   441.13968138        15           O1N29H7C1  -0.000845380960016      0:00:06.405000
   441.13968138        15          O17N5H27C6   0.000513089679998      0:00:06.405000
